The power Details of router and TSV links ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 4000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Internal Reports:,,,,,,,,,,,,,,,,,,,,,,,
Total Number of Detected Flits:		60632 ( Header: 12128 ),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 9000,,,,,,,,,,,,,,,,,,,,,,,
 ,9000,,,,,,,,,,,,,,,,,,,,,,
Router-0,0.0267068+0.0034757+0.000848894,0.0310314,,,,,,,,,,,,,,,,,,,,,
Router-1,0.0267068+0.00359914+0.000848896,0.0311549,,,,,,,,,,,,,,,,,,,,,
Router-2,0.0267068+0.00361495+0.000848897,0.0311707,,,,,,,,,,,,,,,,,,,,,
Router-3,0.0267068+0.00344035+0.000848894,0.0309961,,,,,,,,,,,,,,,,,,,,,
Router-4,0.0267068+0.00425154+0.00141481,0.0323732,,,,,,,,,,,,,,,,,,,,,
Router-5,0.0267068+0.00396549+0.00141481,0.0320871,,,,,,,,,,,,,,,,,,,,,
Router-6,0.0267068+0.00367057+0.00141481,0.0317922,,,,,,,,,,,,,,,,,,,,,
Router-7,0.0267068+0.00417332+0.00141481,0.032295,,,,,,,,,,,,,,,,,,,,,
Router-8,0.0267068+0.00412113+0.00141481,0.0322428,,,,,,,,,,,,,,,,,,,,,
Router-9,0.0267068+0.0037957+0.00141481,0.0319173,,,,,,,,,,,,,,,,,,,,,
Router-10,0.0267068+0.00391432+0.00141481,0.032036,,,,,,,,,,,,,,,,,,,,,
Router-11,0.0267068+0.00396445+0.00141481,0.0320861,,,,,,,,,,,,,,,,,,,,,
Router-12,0.0267068+0.00241711+0.0014148,0.0305387,,,,,,,,,,,,,,,,,,,,,
Router-13,0.0267068+0.00222113+0.0014148,0.0303428,,,,,,,,,,,,,,,,,,,,,
Router-14,0.0267068+0.00241041+0.0014148,0.030532,,,,,,,,,,,,,,,,,,,,,
Router-15,0.0267068+0.00244311+0.0014148,0.0305647,,,,,,,,,,,,,,,,,,,,,
Router-16,0.0267068+0.00232069+0.0014148,0.0304423,,,,,,,,,,,,,,,,,,,,,
Router-17,0.0267068+0.00197316+0.0014148,0.0300948,,,,,,,,,,,,,,,,,,,,,
Router-18,0.0267068+0.00244252+0.0014148,0.0305641,,,,,,,,,,,,,,,,,,,,,
Router-19,0.0267068+0.00218896+0.0014148,0.0303106,,,,,,,,,,,,,,,,,,,,,
Router-20,0.0267068+0.00220347+0.0014148,0.0303251,,,,,,,,,,,,,,,,,,,,,
Router-21,0.0267068+0.00235552+0.0014148,0.0304772,,,,,,,,,,,,,,,,,,,,,
Router-22,0.0267068+0.0022082+0.0014148,0.0303298,,,,,,,,,,,,,,,,,,,,,
Router-23,0.0267068+0.00233736+0.0014148,0.030459,,,,,,,,,,,,,,,,,,,,,
Router-24,0.0267068+0.00231137+0.0014148,0.030433,,,,,,,,,,,,,,,,,,,,,
Router-25,0.0267068+0.0022957+0.0014148,0.0304173,,,,,,,,,,,,,,,,,,,,,
Router-26,0.0267068+0.0021594+0.0014148,0.030281,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Internal Reports:,,,,,,,,,,,,,,,,,,,,,,,
Total Number of Detected Flits:		61691 ( Header: 12339 ),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 4000,,,,,,,,,,,,,,,,,,,,,,,
 ,4000,,,,,,,,,,,,,,,,,,,,,,
Router-0,0.0267068+0.00849271+0.000848896,0.0360484,,,,,,,,,,,,,,,,,,,,,
Router-1,0.0267068+0.00898561+0.000848898,0.0365413,,,,,,,,,,,,,,,,,,,,,
Router-2,0.0267068+0.00907483+0.000848899,0.0366306,,,,,,,,,,,,,,,,,,,,,
Router-3,0.0267068+0.00838251+0.000848896,0.0359382,,,,,,,,,,,,,,,,,,,,,
Router-4,0.0267068+0.0105517+0.00141481,0.0386733,,,,,,,,,,,,,,,,,,,,,
Router-5,0.0267068+0.00981846+0.00141481,0.0379401,,,,,,,,,,,,,,,,,,,,,
Router-6,0.0267068+0.0090577+0.00141481,0.0371793,,,,,,,,,,,,,,,,,,,,,
Router-7,0.0267068+0.0101846+0.00141481,0.0383062,,,,,,,,,,,,,,,,,,,,,
Router-8,0.0267068+0.0101765+0.00141481,0.0382982,,,,,,,,,,,,,,,,,,,,,
Router-9,0.0267068+0.00942456+0.00141481,0.0375462,,,,,,,,,,,,,,,,,,,,,
Router-10,0.0267068+0.00969532+0.00141481,0.037817,,,,,,,,,,,,,,,,,,,,,
Router-11,0.0267068+0.00984831+0.00141481,0.0379699,,,,,,,,,,,,,,,,,,,,,
Router-12,0.0267068+0.00601079+0.0014148,0.0341324,,,,,,,,,,,,,,,,,,,,,
Router-13,0.0267068+0.00559456+0.0014148,0.0337162,,,,,,,,,,,,,,,,,,,,,
Router-14,0.0267068+0.00591687+0.0014148,0.0340385,,,,,,,,,,,,,,,,,,,,,
Router-15,0.0267068+0.00597208+0.0014148,0.0340937,,,,,,,,,,,,,,,,,,,,,
Router-16,0.0267068+0.0058053+0.0014148,0.0339269,,,,,,,,,,,,,,,,,,,,,
Router-17,0.0267068+0.0047914+0.0014148,0.032913,,,,,,,,,,,,,,,,,,,,,
Router-18,0.0267068+0.00604601+0.0014148,0.0341676,,,,,,,,,,,,,,,,,,,,,
Router-19,0.0267068+0.00534954+0.0014148,0.0334712,,,,,,,,,,,,,,,,,,,,,
Router-20,0.0267068+0.00536823+0.0014148,0.0334899,,,,,,,,,,,,,,,,,,,,,
Router-21,0.0267068+0.00580924+0.0014148,0.0339309,,,,,,,,,,,,,,,,,,,,,
Router-22,0.0267068+0.0055942+0.0014148,0.0337158,,,,,,,,,,,,,,,,,,,,,
Router-23,0.0267068+0.00581304+0.0014148,0.0339347,,,,,,,,,,,,,,,,,,,,,
Router-24,0.0267068+0.00582351+0.0014148,0.0339451,,,,,,,,,,,,,,,,,,,,,
Router-25,0.0267068+0.00569216+0.0014148,0.0338138,,,,,,,,,,,,,,,,,,,,,
Router-26,0.0267068+0.00534714+0.0014148,0.0334688,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Internal Reports:,,,,,,,,,,,,,,,,,,,,,,,
Total Number of Detected Flits:		67860 ( Header: 13575 ),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 5000,,,,,,,,,,,,,,,,,,,,,,,
 ,5000,,,,,,,,,,,,,,,,,,,,,,
Router-0,0.0267068+0.00685158+0.000848896,0.0344073,,,,,,,,,,,,,,,,,,,,,
Router-1,0.0267068+0.00740784+0.000848899,0.0349636,,,,,,,,,,,,,,,,,,,,,
Router-2,0.0267068+0.00745101+0.0008489,0.0350067,,,,,,,,,,,,,,,,,,,,,
Router-3,0.0267068+0.006776+0.000848896,0.0343317,,,,,,,,,,,,,,,,,,,,,
Router-4,0.0267068+0.00861917+0.00141481,0.0367408,,,,,,,,,,,,,,,,,,,,,
Router-5,0.0267068+0.00803888+0.00141481,0.0361605,,,,,,,,,,,,,,,,,,,,,
Router-6,0.0267068+0.00738624+0.00141481,0.0355079,,,,,,,,,,,,,,,,,,,,,
Router-7,0.0267068+0.00836764+0.00141481,0.0364893,,,,,,,,,,,,,,,,,,,,,
Router-8,0.0267068+0.00833315+0.00141481,0.0364548,,,,,,,,,,,,,,,,,,,,,
Router-9,0.0267068+0.00766704+0.00141481,0.0357887,,,,,,,,,,,,,,,,,,,,,
Router-10,0.0267068+0.00785833+0.00141481,0.03598,,,,,,,,,,,,,,,,,,,,,
Router-11,0.0267068+0.00799778+0.00141481,0.0361194,,,,,,,,,,,,,,,,,,,,,
Router-12,0.0267068+0.00491295+0.0014148,0.0330346,,,,,,,,,,,,,,,,,,,,,
Router-13,0.0267068+0.00453232+0.0014148,0.0326539,,,,,,,,,,,,,,,,,,,,,
Router-14,0.0267068+0.00482275+0.0014148,0.0329444,,,,,,,,,,,,,,,,,,,,,
Router-15,0.0267068+0.00491914+0.0014148,0.0330408,,,,,,,,,,,,,,,,,,,,,
Router-16,0.0267068+0.00476253+0.0014148,0.0328842,,,,,,,,,,,,,,,,,,,,,
Router-17,0.0267068+0.00391644+0.0014148,0.0320381,,,,,,,,,,,,,,,,,,,,,
Router-18,0.0267068+0.00496352+0.0014148,0.0330851,,,,,,,,,,,,,,,,,,,,,
Router-19,0.0267068+0.00438393+0.0014148,0.0325056,,,,,,,,,,,,,,,,,,,,,
Router-20,0.0267068+0.00441292+0.0014148,0.0325345,,,,,,,,,,,,,,,,,,,,,
Router-21,0.0267068+0.00472929+0.0014148,0.0328509,,,,,,,,,,,,,,,,,,,,,
Router-22,0.0267068+0.00454392+0.0014148,0.0326655,,,,,,,,,,,,,,,,,,,,,
Router-23,0.0267068+0.00477643+0.0014148,0.0328981,,,,,,,,,,,,,,,,,,,,,
Router-24,0.0267068+0.00471689+0.0014148,0.0328385,,,,,,,,,,,,,,,,,,,,,
Router-25,0.0267068+0.00458942+0.0014148,0.032711,,,,,,,,,,,,,,,,,,,,,
Router-26,0.0267068+0.00434406+0.0014148,0.0324657,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Internal Reports:,,,,,,,,,,,,,,,,,,,,,,,
Total Number of Detected Flits:		69213 ( Header: 13843 ),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 6000,,,,,,,,,,,,,,,,,,,,,,,
 ,6000,,,,,,,,,,,,,,,,,,,,,,
Router-0,0.0267068+0.00584412+0.000848897,0.0333998,,,,,,,,,,,,,,,,,,,,,
Router-1,0.0267068+0.0062409+0.000848899,0.0337966,,,,,,,,,,,,,,,,,,,,,
Router-2,0.0267068+0.00627807+0.0008489,0.0338338,,,,,,,,,,,,,,,,,,,,,
Router-3,0.0267068+0.00578362+0.000848896,0.0333393,,,,,,,,,,,,,,,,,,,,,
Router-4,0.0267068+0.00726023+0.00141481,0.0353819,,,,,,,,,,,,,,,,,,,,,
Router-5,0.0267068+0.00676554+0.00141481,0.0348872,,,,,,,,,,,,,,,,,,,,,
Router-6,0.0267068+0.00622905+0.00141481,0.0343507,,,,,,,,,,,,,,,,,,,,,
Router-7,0.0267068+0.00711711+0.00141481,0.0352388,,,,,,,,,,,,,,,,,,,,,
Router-8,0.0267068+0.00704632+0.00141481,0.035168,,,,,,,,,,,,,,,,,,,,,
Router-9,0.0267068+0.00650763+0.00141481,0.0346293,,,,,,,,,,,,,,,,,,,,,
Router-10,0.0267068+0.00671486+0.00141481,0.0348365,,,,,,,,,,,,,,,,,,,,,
Router-11,0.0267068+0.00675289+0.00141481,0.0348745,,,,,,,,,,,,,,,,,,,,,
Router-12,0.0267068+0.00414314+0.0014148,0.0322648,,,,,,,,,,,,,,,,,,,,,
Router-13,0.0267068+0.00381601+0.0014148,0.0319376,,,,,,,,,,,,,,,,,,,,,
Router-14,0.0267068+0.00403965+0.0014148,0.0321613,,,,,,,,,,,,,,,,,,,,,
Router-15,0.0267068+0.00416694+0.0014148,0.0322886,,,,,,,,,,,,,,,,,,,,,
Router-16,0.0267068+0.0040172+0.0014148,0.0321388,,,,,,,,,,,,,,,,,,,,,
Router-17,0.0267068+0.00333195+0.0014148,0.0314536,,,,,,,,,,,,,,,,,,,,,
Router-18,0.0267068+0.00419519+0.0014148,0.0323168,,,,,,,,,,,,,,,,,,,,,
Router-19,0.0267068+0.0037116+0.0014148,0.0318332,,,,,,,,,,,,,,,,,,,,,
Router-20,0.0267068+0.00373578+0.0014148,0.0318574,,,,,,,,,,,,,,,,,,,,,
Router-21,0.0267068+0.00399943+0.0014148,0.0321211,,,,,,,,,,,,,,,,,,,,,
Router-22,0.0267068+0.00383504+0.0014148,0.0319567,,,,,,,,,,,,,,,,,,,,,
Router-23,0.0267068+0.00405794+0.0014148,0.0321796,,,,,,,,,,,,,,,,,,,,,
Router-24,0.0267068+0.0040095+0.0014148,0.0321311,,,,,,,,,,,,,,,,,,,,,
Router-25,0.0267068+0.00388227+0.0014148,0.0320039,,,,,,,,,,,,,,,,,,,,,
Router-26,0.0267068+0.00365912+0.0014148,0.0317807,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Internal Reports:,,,,,,,,,,,,,,,,,,,,,,,
Total Number of Detected Flits:		70277 ( Header: 14056 ),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 7000,,,,,,,,,,,,,,,,,,,,,,,
 ,7000,,,,,,,,,,,,,,,,,,,,,,
Router-0,0.0267068+0.00516165+0.000848897,0.0327174,,,,,,,,,,,,,,,,,,,,,
Router-1,0.0267068+0.00544089+0.000848899,0.0329966,,,,,,,,,,,,,,,,,,,,,
Router-2,0.0267068+0.00548373+0.0008489,0.0330395,,,,,,,,,,,,,,,,,,,,,
Router-3,0.0267068+0.00510171+0.000848897,0.0326574,,,,,,,,,,,,,,,,,,,,,
Router-4,0.0267068+0.00631406+0.00141481,0.0344357,,,,,,,,,,,,,,,,,,,,,
Router-5,0.0267068+0.00595741+0.00141481,0.034079,,,,,,,,,,,,,,,,,,,,,
Router-6,0.0267068+0.00547099+0.00141481,0.0335926,,,,,,,,,,,,,,,,,,,,,
Router-7,0.0267068+0.00622103+0.00141481,0.0343427,,,,,,,,,,,,,,,,,,,,,
Router-8,0.0267068+0.00621523+0.00141481,0.0343369,,,,,,,,,,,,,,,,,,,,,
Router-9,0.0267068+0.00569549+0.00141481,0.0338171,,,,,,,,,,,,,,,,,,,,,
Router-10,0.0267068+0.00590432+0.00141481,0.034026,,,,,,,,,,,,,,,,,,,,,
Router-11,0.0267068+0.00593024+0.00141481,0.0340519,,,,,,,,,,,,,,,,,,,,,
Router-12,0.0267068+0.00364225+0.0014148,0.0317639,,,,,,,,,,,,,,,,,,,,,
Router-13,0.0267068+0.00330439+0.0014148,0.031426,,,,,,,,,,,,,,,,,,,,,
Router-14,0.0267068+0.00353753+0.0014148,0.0316592,,,,,,,,,,,,,,,,,,,,,
Router-15,0.0267068+0.00365518+0.0014148,0.0317768,,,,,,,,,,,,,,,,,,,,,
Router-16,0.0267068+0.00351779+0.0014148,0.0316394,,,,,,,,,,,,,,,,,,,,,
Router-17,0.0267068+0.00289796+0.0014148,0.0310196,,,,,,,,,,,,,,,,,,,,,
Router-18,0.0267068+0.00366283+0.0014148,0.0317845,,,,,,,,,,,,,,,,,,,,,
Router-19,0.0267068+0.00328397+0.0014148,0.0314056,,,,,,,,,,,,,,,,,,,,,
Router-20,0.0267068+0.00325959+0.0014148,0.0313812,,,,,,,,,,,,,,,,,,,,,
Router-21,0.0267068+0.00349103+0.0014148,0.0316127,,,,,,,,,,,,,,,,,,,,,
Router-22,0.0267068+0.00336918+0.0014148,0.0314908,,,,,,,,,,,,,,,,,,,,,
Router-23,0.0267068+0.00358774+0.0014148,0.0317094,,,,,,,,,,,,,,,,,,,,,
Router-24,0.0267068+0.00353673+0.0014148,0.0316584,,,,,,,,,,,,,,,,,,,,,
Router-25,0.0267068+0.00340316+0.0014148,0.0315248,,,,,,,,,,,,,,,,,,,,,
Router-26,0.0267068+0.0031784+0.0014148,0.0313,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Internal Reports:,,,,,,,,,,,,,,,,,,,,,,,
Total Number of Detected Flits:		71873 ( Header: 14377 ),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 8000,,,,,,,,,,,,,,,,,,,,,,,
 ,8000,,,,,,,,,,,,,,,,,,,,,,
Router-0,0.0267068+0.00460265+0.000848898,0.0321584,,,,,,,,,,,,,,,,,,,,,
Router-1,0.0267068+0.00484311+0.0008489,0.0323988,,,,,,,,,,,,,,,,,,,,,
Router-2,0.0267068+0.00489503+0.000848901,0.0324508,,,,,,,,,,,,,,,,,,,,,
Router-3,0.0267068+0.0045371+0.000848897,0.0320928,,,,,,,,,,,,,,,,,,,,,
Router-4,0.0267068+0.0056206+0.00141481,0.0337422,,,,,,,,,,,,,,,,,,,,,
Router-5,0.0267068+0.00528943+0.00141481,0.0334111,,,,,,,,,,,,,,,,,,,,,
Router-6,0.0267068+0.00483776+0.00141481,0.0329594,,,,,,,,,,,,,,,,,,,,,
Router-7,0.0267068+0.0055239+0.00141481,0.0336455,,,,,,,,,,,,,,,,,,,,,
Router-8,0.0267068+0.00556348+0.00141481,0.0336851,,,,,,,,,,,,,,,,,,,,,
Router-9,0.0267068+0.00508725+0.00141481,0.0332089,,,,,,,,,,,,,,,,,,,,,
Router-10,0.0267068+0.00527478+0.00141481,0.0333964,,,,,,,,,,,,,,,,,,,,,
Router-11,0.0267068+0.00526816+0.00141481,0.0333898,,,,,,,,,,,,,,,,,,,,,
Router-12,0.0267068+0.00322373+0.0014148,0.0313454,,,,,,,,,,,,,,,,,,,,,
Router-13,0.0267068+0.0029202+0.0014148,0.0310418,,,,,,,,,,,,,,,,,,,,,
Router-14,0.0267068+0.00315352+0.0014148,0.0312751,,,,,,,,,,,,,,,,,,,,,
Router-15,0.0267068+0.00326435+0.0014148,0.031386,,,,,,,,,,,,,,,,,,,,,
Router-16,0.0267068+0.0031367+0.0014148,0.0312583,,,,,,,,,,,,,,,,,,,,,
Router-17,0.0267068+0.00255102+0.0014148,0.0306726,,,,,,,,,,,,,,,,,,,,,
Router-18,0.0267068+0.00322685+0.0014148,0.0313485,,,,,,,,,,,,,,,,,,,,,
Router-19,0.0267068+0.00293769+0.0014148,0.0310593,,,,,,,,,,,,,,,,,,,,,
Router-20,0.0267068+0.00291035+0.0014148,0.031032,,,,,,,,,,,,,,,,,,,,,
Router-21,0.0267068+0.00312248+0.0014148,0.0312441,,,,,,,,,,,,,,,,,,,,,
Router-22,0.0267068+0.0030272+0.0014148,0.0311488,,,,,,,,,,,,,,,,,,,,,
Router-23,0.0267068+0.00319045+0.0014148,0.0313121,,,,,,,,,,,,,,,,,,,,,
Router-24,0.0267068+0.00313884+0.0014148,0.0312605,,,,,,,,,,,,,,,,,,,,,
Router-25,0.0267068+0.00302241+0.0014148,0.031144,,,,,,,,,,,,,,,,,,,,,
Router-26,0.0267068+0.00282397+0.0014148,0.0309456,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Internal Reports:,,,,,,,,,,,,,,,,,,,,,,,
Total Number of Detected Flits:		73095 ( Header: 14619 ),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 9000,,,,,,,,,,,,,,,,,,,,,,,
 ,9000,,,,,,,,,,,,,,,,,,,,,,
Router-0,0.0267068+0.00414299+0.000848898,0.0316987,,,,,,,,,,,,,,,,,,,,,
Router-1,0.0267068+0.00436997+0.0008489,0.0319257,,,,,,,,,,,,,,,,,,,,,
Router-2,0.0267068+0.00442234+0.000848901,0.0319781,,,,,,,,,,,,,,,,,,,,,
Router-3,0.0267068+0.00408552+0.000848898,0.0316412,,,,,,,,,,,,,,,,,,,,,
Router-4,0.0267068+0.00507623+0.00141481,0.0331979,,,,,,,,,,,,,,,,,,,,,
Router-5,0.0267068+0.00475345+0.00141481,0.0328751,,,,,,,,,,,,,,,,,,,,,
Router-6,0.0267068+0.00437802+0.00141481,0.0324997,,,,,,,,,,,,,,,,,,,,,
Router-7,0.0267068+0.00500818+0.00141481,0.0331298,,,,,,,,,,,,,,,,,,,,,
Router-8,0.0267068+0.00502346+0.00141481,0.0331451,,,,,,,,,,,,,,,,,,,,,
Router-9,0.0267068+0.00461298+0.00141481,0.0327346,,,,,,,,,,,,,,,,,,,,,
Router-10,0.0267068+0.00474781+0.00141481,0.0328694,,,,,,,,,,,,,,,,,,,,,
Router-11,0.0267068+0.00472908+0.00141481,0.0328507,,,,,,,,,,,,,,,,,,,,,
Router-12,0.0267068+0.00291726+0.0014148,0.0310389,,,,,,,,,,,,,,,,,,,,,
Router-13,0.0267068+0.00264163+0.0014148,0.0307633,,,,,,,,,,,,,,,,,,,,,
Router-14,0.0267068+0.00282297+0.0014148,0.0309446,,,,,,,,,,,,,,,,,,,,,
Router-15,0.0267068+0.00292732+0.0014148,0.0310489,,,,,,,,,,,,,,,,,,,,,
Router-16,0.0267068+0.00287294+0.0014148,0.0309946,,,,,,,,,,,,,,,,,,,,,
Router-17,0.0267068+0.00231349+0.0014148,0.0304351,,,,,,,,,,,,,,,,,,,,,
Router-18,0.0267068+0.00292005+0.0014148,0.0310417,,,,,,,,,,,,,,,,,,,,,
Router-19,0.0267068+0.00264357+0.0014148,0.0307652,,,,,,,,,,,,,,,,,,,,,
Router-20,0.0267068+0.00268383+0.0014148,0.0308055,,,,,,,,,,,,,,,,,,,,,
Router-21,0.0267068+0.00281737+0.0014148,0.030939,,,,,,,,,,,,,,,,,,,,,
Router-22,0.0267068+0.0027165+0.0014148,0.0308381,,,,,,,,,,,,,,,,,,,,,
Router-23,0.0267068+0.00288144+0.0014148,0.0310031,,,,,,,,,,,,,,,,,,,,,
Router-24,0.0267068+0.00280331+0.0014148,0.0309249,,,,,,,,,,,,,,,,,,,,,
Router-25,0.0267068+0.00273905+0.0014148,0.0308607,,,,,,,,,,,,,,,,,,,,,
Router-26,0.0267068+0.00255569+0.0014148,0.0306773,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Internal Reports:,,,,,,,,,,,,,,,,,,,,,,,
Total Number of Detected Flits:		74248 ( Header: 14850 ),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 4000,,,,,,,,,,,,,,,,,,,,,,,
 ,4000,,,,,,,,,,,,,,,,,,,,,,
Router-0,0.0267068+0.0102439+0.000848901,0.0377997,,,,,,,,,,,,,,,,,,,,,
Router-1,0.0267068+0.0103661+0.000848902,0.0379219,,,,,,,,,,,,,,,,,,,,,
Router-2,0.0267068+0.010522+0.000848903,0.0380777,,,,,,,,,,,,,,,,,,,,,
Router-3,0.0267068+0.0100762+0.0008489,0.0376319,,,,,,,,,,,,,,,,,,,,,
Router-4,0.0267068+0.0121303+0.00141481,0.040252,,,,,,,,,,,,,,,,,,,,,
Router-5,0.0267068+0.0114688+0.00141481,0.0395905,,,,,,,,,,,,,,,,,,,,,
Router-6,0.0267068+0.0107851+0.00141481,0.0389068,,,,,,,,,,,,,,,,,,,,,
Router-7,0.0267068+0.0121172+0.00141482,0.0402388,,,,,,,,,,,,,,,,,,,,,
Router-8,0.0267068+0.0122181+0.00141481,0.0403398,,,,,,,,,,,,,,,,,,,,,
Router-9,0.0267068+0.0112882+0.00141481,0.0394098,,,,,,,,,,,,,,,,,,,,,
Router-10,0.0267068+0.0114115+0.00141481,0.0395332,,,,,,,,,,,,,,,,,,,,,
Router-11,0.0267068+0.0113208+0.00141481,0.0394424,,,,,,,,,,,,,,,,,,,,,
Router-12,0.0267068+0.00699251+0.0014148,0.0351141,,,,,,,,,,,,,,,,,,,,,
Router-13,0.0267068+0.0064039+0.0014148,0.0345255,,,,,,,,,,,,,,,,,,,,,
Router-14,0.0267068+0.0068077+0.0014148,0.0349293,,,,,,,,,,,,,,,,,,,,,
Router-15,0.0267068+0.00694962+0.0014148,0.0350712,,,,,,,,,,,,,,,,,,,,,
Router-16,0.0267068+0.00691641+0.0014148,0.035038,,,,,,,,,,,,,,,,,,,,,
Router-17,0.0267068+0.00570839+0.0014148,0.03383,,,,,,,,,,,,,,,,,,,,,
Router-18,0.0267068+0.00715103+0.0014148,0.0352727,,,,,,,,,,,,,,,,,,,,,
Router-19,0.0267068+0.00642497+0.0014148,0.0345466,,,,,,,,,,,,,,,,,,,,,
Router-20,0.0267068+0.00652772+0.0014148,0.0346493,,,,,,,,,,,,,,,,,,,,,
Router-21,0.0267068+0.00681204+0.0014148,0.0349337,,,,,,,,,,,,,,,,,,,,,
Router-22,0.0267068+0.00665031+0.0014148,0.0347719,,,,,,,,,,,,,,,,,,,,,
Router-23,0.0267068+0.00704294+0.0014148,0.0351646,,,,,,,,,,,,,,,,,,,,,
Router-24,0.0267068+0.00670385+0.0014148,0.0348255,,,,,,,,,,,,,,,,,,,,,
Router-25,0.0267068+0.00653389+0.0014148,0.0346555,,,,,,,,,,,,,,,,,,,,,
Router-26,0.0267068+0.00624172+0.0014148,0.0343634,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Internal Reports:,,,,,,,,,,,,,,,,,,,,,,,
Total Number of Detected Flits:		79878 ( Header: 15980 ),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 5000,,,,,,,,,,,,,,,,,,,,,,,
 ,5000,,,,,,,,,,,,,,,,,,,,,,
Router-0,0.0267068+0.00835526+0.000848901,0.035911,,,,,,,,,,,,,,,,,,,,,
Router-1,0.0267068+0.00839124+0.000848902,0.035947,,,,,,,,,,,,,,,,,,,,,
Router-2,0.0267068+0.00851357+0.000848903,0.0360693,,,,,,,,,,,,,,,,,,,,,
Router-3,0.0267068+0.00822851+0.000848901,0.0357842,,,,,,,,,,,,,,,,,,,,,
Router-4,0.0267068+0.00982946+0.00141482,0.0379511,,,,,,,,,,,,,,,,,,,,,
Router-5,0.0267068+0.00929868+0.00141481,0.0374203,,,,,,,,,,,,,,,,,,,,,
Router-6,0.0267068+0.00877997+0.00141481,0.0369016,,,,,,,,,,,,,,,,,,,,,
Router-7,0.0267068+0.00981066+0.00141482,0.0379323,,,,,,,,,,,,,,,,,,,,,
Router-8,0.0267068+0.0099159+0.00141481,0.0380375,,,,,,,,,,,,,,,,,,,,,
Router-9,0.0267068+0.0091855+0.00141481,0.0373071,,,,,,,,,,,,,,,,,,,,,
Router-10,0.0267068+0.00929308+0.00141481,0.0374147,,,,,,,,,,,,,,,,,,,,,
Router-11,0.0267068+0.00925016+0.00141481,0.0373718,,,,,,,,,,,,,,,,,,,,,
Router-12,0.0267068+0.00566399+0.0014148,0.0337856,,,,,,,,,,,,,,,,,,,,,
Router-13,0.0267068+0.00519314+0.0014148,0.0333148,,,,,,,,,,,,,,,,,,,,,
Router-14,0.0267068+0.0055175+0.0014148,0.0336391,,,,,,,,,,,,,,,,,,,,,
Router-15,0.0267068+0.00564019+0.0014148,0.0337618,,,,,,,,,,,,,,,,,,,,,
Router-16,0.0267068+0.00560169+0.0014148,0.0337233,,,,,,,,,,,,,,,,,,,,,
Router-17,0.0267068+0.00464862+0.0014148,0.0327702,,,,,,,,,,,,,,,,,,,,,
Router-18,0.0267068+0.00579081+0.0014148,0.0339124,,,,,,,,,,,,,,,,,,,,,
Router-19,0.0267068+0.00523375+0.0014148,0.0333554,,,,,,,,,,,,,,,,,,,,,
Router-20,0.0267068+0.00529282+0.0014148,0.0334144,,,,,,,,,,,,,,,,,,,,,
Router-21,0.0267068+0.00550702+0.0014148,0.0336287,,,,,,,,,,,,,,,,,,,,,
Router-22,0.0267068+0.00542518+0.0014148,0.0335468,,,,,,,,,,,,,,,,,,,,,
Router-23,0.0267068+0.00574453+0.0014148,0.0338662,,,,,,,,,,,,,,,,,,,,,
Router-24,0.0267068+0.00545685+0.0014148,0.0335785,,,,,,,,,,,,,,,,,,,,,
Router-25,0.0267068+0.00533424+0.0014148,0.0334559,,,,,,,,,,,,,,,,,,,,,
Router-26,0.0267068+0.00509029+0.0014148,0.0332119,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Internal Reports:,,,,,,,,,,,,,,,,,,,,,,,
Total Number of Detected Flits:		81133 ( Header: 16228 ),,,,,,,,,,,,,,,,,,,,,,,
